Member_number,Date,itemDescription,year,month,day,day_of_week
4624,6/6/2014,napkins,2014,6,6,4
4624,8/13/2014,coffee,2014,8,13,2
4624,8/13/2014,softener,2014,8,13,2
4624,8/21/2014,fruit/vegetable juice,2014,8,21,3
4624,8/21/2014,other vegetables,2014,8,21,3
4624,12/6/2014,tropical fruit,2014,12,6,5
4624,12/6/2014,soda,2014,12,6,5
4624,12/6/2014,margarine,2014,12,6,5
4624,12/6/2014,napkins,2014,12,6,5
4624,5/18/2015,pip fruit,2015,5,18,0
4624,5/18/2015,whipped/sour cream,2015,5,18,0
4624,11/27/2015,frankfurter,2015,11,27,4
4624,11/27/2015,pork,2015,11,27,4
4624,11/27/2015,sliced cheese,2015,11,27,4
4624,11/27/2015,candy,2015,11,27,4
4624,11/27/2015,pastry,2015,11,27,4
4624,11/27/2015,shopping bags,2015,11,27,4
4625,3/1/2014,white bread,2014,3,1,5
4625,3/1/2014,whipped/sour cream,2014,3,1,5
4625,7/4/2015,sausage,2015,7,4,5
4625,7/4/2015,pasta,2015,7,4,5
4625,7/4/2015,bottled water,2015,7,4,5
4626,2/7/2014,root vegetables,2014,2,7,4
4626,2/7/2014,pastry,2014,2,7,4
4626,3/23/2014,canned beer,2014,3,23,6
4626,3/23/2014,potato products,2014,3,23,6
4626,12/24/2015,meat,2015,12,24,3
4626,12/24/2015,rolls/buns,2015,12,24,3
4626,12/24/2015,root vegetables,2015,12,24,3
4627,2/22/2014,soft cheese,2014,2,22,5
4627,2/22/2014,specialty chocolate,2014,2,22,5
4627,12/18/2015,canned beer,2015,12,18,4
4627,12/18/2015,curd,2015,12,18,4
4628,1/5/2014,whole milk,2014,1,5,6
4628,1/5/2014,napkins,2014,1,5,6
4628,1/5/2014,napkins,2014,1,5,6
4628,2/7/2014,bottled water,2014,2,7,4
4628,2/7/2014,coffee,2014,2,7,4
4628,2/7/2014,curd,2014,2,7,4
4628,11/2/2014,zwieback,2014,11,2,6
4628,11/2/2014,specialty chocolate,2014,11,2,6
4628,11/28/2014,butter,2014,11,28,4
4628,11/28/2014,butter milk,2014,11,28,4
4628,12/15/2014,ham,2014,12,15,0
4628,12/15/2014,UHT-milk,2014,12,15,0
4628,10/12/2015,fish,2015,10,12,0
4628,10/12/2015,soda,2015,10,12,0
4628,10/12/2015,bottled beer,2015,10,12,0
4628,10/12/2015,bottled beer,2015,10,12,0
4628,11/29/2015,salty snack,2015,11,29,6
4628,11/29/2015,citrus fruit,2015,11,29,6
4628,11/29/2015,yogurt,2015,11,29,6
4628,11/29/2015,berries,2015,11,29,6
4629,9/24/2014,whipped/sour cream,2014,9,24,2
4629,9/24/2014,shopping bags,2014,9,24,2
4629,11/23/2014,sugar,2014,11,23,6
4629,11/23/2014,pickled vegetables,2014,11,23,6
4629,11/23/2014,fruit/vegetable juice,2014,11,23,6
4629,11/23/2014,yogurt,2014,11,23,6
4629,2/24/2015,canned vegetables,2015,2,24,1
4629,2/24/2015,whole milk,2015,2,24,1
4629,11/16/2015,citrus fruit,2015,11,16,0
4629,11/16/2015,candy,2015,11,16,0
4630,6/29/2014,grapes,2014,6,29,6
4630,6/29/2014,canned fish,2014,6,29,6
4631,2/25/2014,pip fruit,2014,2,25,1
4631,2/25/2014,soda,2014,2,25,1
4632,3/2/2014,turkey,2014,3,2,6
4632,3/2/2014,rolls/buns,2014,3,2,6
4632,9/18/2014,root vegetables,2014,9,18,3
4632,9/18/2014,soda,2014,9,18,3
4632,4/10/2015,pork,2015,4,10,4
4632,4/10/2015,soda,2015,4,10,4
4632,9/3/2015,onions,2015,9,3,3
4632,9/3/2015,whole milk,2015,9,3,3
4632,9/30/2015,frankfurter,2015,9,30,2
4632,9/30/2015,canned beer,2015,9,30,2
4633,2/13/2014,onions,2014,2,13,3
4633,2/13/2014,specialty chocolate,2014,2,13,3
4633,4/14/2015,bottled water,2015,4,14,1
4633,4/14/2015,ham,2015,4,14,1
4633,4/14/2015,brown bread,2015,4,14,1
4633,4/14/2015,yogurt,2015,4,14,1
4633,4/26/2015,tropical fruit,2015,4,26,6
4633,4/26/2015,citrus fruit,2015,4,26,6
4633,4/26/2015,bottled water,2015,4,26,6
4633,4/26/2015,rolls/buns,2015,4,26,6
4633,4/26/2015,soda,2015,4,26,6
4633,4/26/2015,pickled vegetables,2015,4,26,6
4633,8/17/2015,chicken,2015,8,17,0
4633,8/17/2015,white bread,2015,8,17,0
4634,10/5/2014,citrus fruit,2014,10,5,6
4634,10/5/2014,oil,2014,10,5,6
4634,10/5/2014,specialty chocolate,2014,10,5,6
4634,2/26/2015,pip fruit,2015,2,26,3
4634,2/26/2015,hard cheese,2015,2,26,3
4634,5/15/2015,ham,2015,5,15,4
4634,5/15/2015,pork,2015,5,15,4
4634,5/15/2015,pork,2015,5,15,4
4634,5/15/2015,soda,2015,5,15,4
4635,2/2/2014,baking powder,2014,2,2,6
4635,2/2/2014,root vegetables,2014,2,2,6
4635,8/5/2014,whole milk,2014,8,5,1
4635,8/5/2014,bottled water,2014,8,5,1
4635,10/17/2014,yogurt,2014,10,17,4
4635,10/17/2014,margarine,2014,10,17,4
4635,10/16/2015,butter,2015,10,16,4
4635,10/16/2015,sugar,2015,10,16,4
4636,3/26/2014,citrus fruit,2014,3,26,2
4636,3/26/2014,whole milk,2014,3,26,2
4636,3/26/2014,pastry,2014,3,26,2
4636,3/26/2014,other vegetables,2014,3,26,2
4636,7/28/2014,soda,2014,7,28,0
4636,7/28/2014,salt,2014,7,28,0
4636,5/1/2015,yogurt,2015,5,1,4
4636,5/1/2015,sauces,2015,5,1,4
4636,5/1/2015,specialty chocolate,2015,5,1,4
4636,10/4/2015,frankfurter,2015,10,4,6
4636,10/4/2015,ham,2015,10,4,6
4636,10/4/2015,tropical fruit,2015,10,4,6
4636,10/4/2015,misc. beverages,2015,10,4,6
4636,10/4/2015,tropical fruit,2015,10,4,6
4636,10/4/2015,photo/film,2015,10,4,6
4636,10/4/2015,specialty chocolate,2015,10,4,6
4636,10/4/2015,frozen fish,2015,10,4,6
4637,6/12/2014,chicken,2014,6,12,3
4637,6/12/2014,butter milk,2014,6,12,3
4637,7/4/2014,pastry,2014,7,4,4
4637,7/4/2014,napkins,2014,7,4,4
4637,8/12/2014,bottled water,2014,8,12,1
4637,8/12/2014,meat spreads,2014,8,12,1
4637,8/28/2014,herbs,2014,8,28,3
4637,8/28/2014,rolls/buns,2014,8,28,3
4637,5/14/2015,whole milk,2015,5,14,3
4637,5/14/2015,pastry,2015,5,14,3
4637,5/14/2015,liquor,2015,5,14,3
4638,2/19/2014,root vegetables,2014,2,19,2
4638,2/19/2014,salty snack,2014,2,19,2
4638,3/11/2014,nuts/prunes,2014,3,11,1
4638,3/11/2014,margarine,2014,3,11,1
4638,11/8/2014,root vegetables,2014,11,8,5
4638,11/8/2014,shopping bags,2014,11,8,5
4638,11/10/2014,whipped/sour cream,2014,11,10,0
4638,11/10/2014,photo/film,2014,11,10,0
4639,11/22/2014,butter milk,2014,11,22,5
4639,11/22/2014,hygiene articles,2014,11,22,5
4640,3/11/2014,rolls/buns,2014,3,11,1
4640,3/11/2014,bottled water,2014,3,11,1
4640,3/11/2014,bottled water,2014,3,11,1
4640,1/31/2015,domestic eggs,2015,1,31,5
4640,1/31/2015,waffles,2015,1,31,5
4640,1/31/2015,coffee,2015,1,31,5
4640,1/31/2015,shopping bags,2015,1,31,5
4640,9/25/2015,root vegetables,2015,9,25,4
4640,9/25/2015,pip fruit,2015,9,25,4
4641,3/16/2014,root vegetables,2014,3,16,6
4641,3/16/2014,specialty chocolate,2014,3,16,6
4641,5/9/2014,waffles,2014,5,9,4
4641,5/9/2014,cereals,2014,5,9,4
4641,11/5/2014,bottled water,2014,11,5,2
4641,11/5/2014,whole milk,2014,11,5,2
4641,6/7/2015,meat,2015,6,7,6
4641,6/7/2015,pip fruit,2015,6,7,6
4641,11/29/2015,ham,2015,11,29,6
4641,11/29/2015,other vegetables,2015,11,29,6
4642,12/17/2014,newspapers,2014,12,17,2
4642,12/17/2014,domestic eggs,2014,12,17,2
4642,3/12/2015,rolls/buns,2015,3,12,3
4642,3/12/2015,shopping bags,2015,3,12,3
4643,9/3/2014,other vegetables,2014,9,3,2
4643,9/3/2014,bottled water,2014,9,3,2
4643,1/25/2015,whole milk,2015,1,25,6
4643,1/25/2015,cookware,2015,1,25,6
4643,1/25/2015,brown bread,2015,1,25,6
4643,1/25/2015,bottled beer,2015,1,25,6
4643,2/12/2015,sausage,2015,2,12,3
4643,2/12/2015,UHT-milk,2015,2,12,3
4643,8/8/2015,tidbits,2015,8,8,5
4643,8/8/2015,dessert,2015,8,8,5
4643,8/8/2015,cat food,2015,8,8,5
4643,10/8/2015,ice cream,2015,10,8,3
4643,10/8/2015,photo/film,2015,10,8,3
4643,10/8/2015,flour,2015,10,8,3
4643,12/3/2015,other vegetables,2015,12,3,3
4643,12/3/2015,coffee,2015,12,3,3
4644,2/7/2015,misc. beverages,2015,2,7,5
4644,2/7/2015,other vegetables,2015,2,7,5
4644,2/7/2015,brown bread,2015,2,7,5
4644,8/25/2015,dog food,2015,8,25,1
4644,8/25/2015,hygiene articles,2015,8,25,1
4644,8/25/2015,Instant food products,2015,8,25,1
4645,2/6/2014,chewing gum,2014,2,6,3
4645,2/6/2014,butter,2014,2,6,3
4645,4/12/2014,white bread,2014,4,12,5
4645,4/12/2014,soda,2014,4,12,5
4645,5/2/2014,oil,2014,5,2,4
4645,5/2/2014,waffles,2014,5,2,4
4645,10/11/2014,yogurt,2014,10,11,5
4645,10/11/2014,baking powder,2014,10,11,5
4645,12/13/2014,other vegetables,2014,12,13,5
4645,12/13/2014,brown bread,2014,12,13,5
4645,6/12/2015,tropical fruit,2015,6,12,4
4645,6/12/2015,hamburger meat,2015,6,12,4
4645,6/12/2015,bottled beer,2015,6,12,4
4645,6/12/2015,yogurt,2015,6,12,4
4645,7/25/2015,domestic eggs,2015,7,25,5
4645,7/25/2015,whole milk,2015,7,25,5
4645,7/25/2015,fruit/vegetable juice,2015,7,25,5
4645,12/29/2015,organic sausage,2015,12,29,1
4645,12/29/2015,soda,2015,12,29,1
4645,12/29/2015,rolls/buns,2015,12,29,1
4646,1/16/2014,whole milk,2014,1,16,3
4646,1/16/2014,shopping bags,2014,1,16,3
4646,3/30/2014,whole milk,2014,3,30,6
4646,3/30/2014,dishes,2014,3,30,6
4646,11/12/2014,candy,2014,11,12,2
4646,11/12/2014,specialty fat,2014,11,12,2
4646,12/28/2014,UHT-milk,2014,12,28,6
4646,12/28/2014,other vegetables,2014,12,28,6
4646,6/14/2015,frankfurter,2015,6,14,6
4646,6/14/2015,hamburger meat,2015,6,14,6
4646,7/31/2015,other vegetables,2015,7,31,4
4646,7/31/2015,bottled water,2015,7,31,4
4647,1/30/2015,meat,2015,1,30,4
4647,1/30/2015,fruit/vegetable juice,2015,1,30,4
4647,2/17/2015,soda,2015,2,17,1
4647,2/17/2015,hard cheese,2015,2,17,1
4648,3/10/2014,onions,2014,3,10,0
4648,3/10/2014,flour,2014,3,10,0
4648,3/10/2014,whipped/sour cream,2014,3,10,0
4648,3/8/2015,brown bread,2015,3,8,6
4648,3/8/2015,bottled water,2015,3,8,6
4648,8/10/2015,whole milk,2015,8,10,0
4648,8/10/2015,yogurt,2015,8,10,0
4648,9/14/2015,ham,2015,9,14,0
4648,9/14/2015,instant coffee,2015,9,14,0
4649,5/9/2014,canned beer,2014,5,9,4
4649,5/9/2014,shopping bags,2014,5,9,4
4649,5/10/2014,rolls/buns,2014,5,10,5
4649,5/10/2014,root vegetables,2014,5,10,5
4649,6/1/2014,other vegetables,2014,6,1,6
4649,6/1/2014,soda,2014,6,1,6
4649,9/19/2014,canned beer,2014,9,19,4
4649,9/19/2014,fruit/vegetable juice,2014,9,19,4
4649,10/9/2014,chewing gum,2014,10,9,3
4649,10/9/2014,cream cheese ,2014,10,9,3
4649,10/9/2014,waffles,2014,10,9,3
4650,5/28/2014,pastry,2014,5,28,2
4650,5/28/2014,roll products ,2014,5,28,2
4650,7/10/2014,whole milk,2014,7,10,3
4650,7/10/2014,UHT-milk,2014,7,10,3
4650,8/17/2014,rolls/buns,2014,8,17,6
4650,8/17/2014,rolls/buns,2014,8,17,6
4650,12/7/2014,rolls/buns,2014,12,7,6
4650,12/7/2014,shopping bags,2014,12,7,6
4650,12/14/2014,curd,2014,12,14,6
4650,12/14/2014,soda,2014,12,14,6
4650,12/14/2014,shopping bags,2014,12,14,6
4651,9/27/2014,white wine,2014,9,27,5
4651,9/27/2014,whole milk,2014,9,27,5
4651,10/1/2014,rolls/buns,2014,10,1,2
4651,10/1/2014,rolls/buns,2014,10,1,2
4651,10/1/2014,sugar,2014,10,1,2
4651,6/21/2015,photo/film,2015,6,21,6
4651,6/21/2015,citrus fruit,2015,6,21,6
4651,6/21/2015,chewing gum,2015,6,21,6
4652,5/20/2014,baking powder,2014,5,20,1
4652,5/20/2014,bottled water,2014,5,20,1
4652,8/26/2014,yogurt,2014,8,26,1
4652,8/26/2014,frozen fish,2014,8,26,1
4652,8/26/2014,chocolate,2014,8,26,1
4652,8/26/2014,butter,2014,8,26,1
4652,11/9/2014,hamburger meat,2014,11,9,6
4652,11/9/2014,other vegetables,2014,11,9,6
4652,11/9/2014,hygiene articles,2014,11,9,6
4652,11/9/2014,popcorn,2014,11,9,6
4652,8/4/2015,butter milk,2015,8,4,1
4652,8/4/2015,zwieback,2015,8,4,1
4652,8/4/2015,pot plants,2015,8,4,1
4653,5/9/2014,fruit/vegetable juice,2014,5,9,4
4653,5/9/2014,rolls/buns,2014,5,9,4
4653,9/11/2014,ice cream,2014,9,11,3
4653,9/11/2014,yogurt,2014,9,11,3
4654,3/8/2014,root vegetables,2014,3,8,5
4654,3/8/2014,shopping bags,2014,3,8,5
4654,6/5/2014,rolls/buns,2014,6,5,3
4654,6/5/2014,frozen vegetables,2014,6,5,3
4654,9/14/2014,grapes,2014,9,14,6
4654,9/14/2014,whipped/sour cream,2014,9,14,6
4654,9/14/2014,soda,2014,9,14,6
4655,11/14/2014,beef,2014,11,14,4
4655,11/14/2014,oil,2014,11,14,4
4655,2/8/2015,other vegetables,2015,2,8,6
4655,2/8/2015,rolls/buns,2015,2,8,6
4655,3/21/2015,meat,2015,3,21,5
4655,3/21/2015,citrus fruit,2015,3,21,5
4655,3/21/2015,pip fruit,2015,3,21,5
4655,3/21/2015,other vegetables,2015,3,21,5
4655,3/31/2015,whole milk,2015,3,31,1
4655,3/31/2015,whole milk,2015,3,31,1
4656,2/3/2014,hamburger meat,2014,2,3,0
4656,2/3/2014,other vegetables,2014,2,3,0
4656,2/3/2014,frozen dessert,2014,2,3,0
4656,2/3/2014,oil,2014,2,3,0
4656,5/7/2014,liquor,2014,5,7,2
4656,5/7/2014,vinegar,2014,5,7,2
4656,5/24/2014,rolls/buns,2014,5,24,5
4656,5/24/2014,other vegetables,2014,5,24,5
4656,6/19/2014,condensed milk,2014,6,19,3
4656,6/19/2014,cat food,2014,6,19,3
4656,10/18/2014,curd,2014,10,18,5
4656,10/18/2014,soda,2014,10,18,5
4656,1/11/2015,onions,2015,1,11,6
4656,1/11/2015,coffee,2015,1,11,6
4656,1/27/2015,white wine,2015,1,27,1
4656,1/27/2015,cat food,2015,1,27,1
4656,10/14/2015,frankfurter,2015,10,14,2
4656,10/14/2015,grapes,2015,10,14,2
4656,12/25/2015,photo/film,2015,12,25,4
4656,12/25/2015,root vegetables,2015,12,25,4
4656,12/25/2015,newspapers,2015,12,25,4
4657,3/4/2014,chocolate,2014,3,4,1
4657,3/4/2014,margarine,2014,3,4,1
4657,3/4/2014,bottled water,2014,3,4,1
4657,3/4/2014,soda,2014,3,4,1
4657,9/21/2014,processed cheese,2014,9,21,6
4657,9/21/2014,rolls/buns,2014,9,21,6
4657,9/21/2014,oil,2014,9,21,6
4657,9/21/2014,flour,2014,9,21,6
4657,12/27/2014,bottled beer,2014,12,27,5
4657,12/27/2014,red/blush wine,2014,12,27,5
4657,1/14/2015,sausage,2015,1,14,2
4657,1/14/2015,yogurt,2015,1,14,2
4657,8/15/2015,pork,2015,8,15,5
4657,8/15/2015,bottled beer,2015,8,15,5
4657,8/15/2015,beef,2015,8,15,5
4657,8/15/2015,other vegetables,2015,8,15,5
4657,8/15/2015,chocolate,2015,8,15,5
4657,8/15/2015,snack products,2015,8,15,5
4657,8/15/2015,other vegetables,2015,8,15,5
4657,8/15/2015,frozen vegetables,2015,8,15,5
4658,1/26/2014,canned beer,2014,1,26,6
4658,1/26/2014,canned beer,2014,1,26,6
4658,7/26/2014,other vegetables,2014,7,26,5
4658,7/26/2014,pip fruit,2014,7,26,5
4658,7/26/2014,frozen vegetables,2014,7,26,5
4658,7/14/2015,sausage,2015,7,14,1
4658,7/14/2015,pastry,2015,7,14,1
4658,7/14/2015,dish cleaner,2015,7,14,1
4659,1/22/2014,white wine,2014,1,22,2
4659,1/22/2014,root vegetables,2014,1,22,2
4659,4/22/2014,grapes,2014,4,22,1
4659,4/22/2014,whole milk,2014,4,22,1
4659,5/10/2014,frozen dessert,2014,5,10,5
4659,5/10/2014,soda,2014,5,10,5
4659,12/26/2014,sliced cheese,2014,12,26,4
4659,12/26/2014,pasta,2014,12,26,4
4660,1/23/2014,pork,2014,1,23,3
4660,1/23/2014,specialty chocolate,2014,1,23,3
4660,10/16/2014,soda,2014,10,16,3
4660,10/16/2014,yogurt,2014,10,16,3
4660,10/7/2015,frozen vegetables,2015,10,7,2
4660,10/7/2015,dishes,2015,10,7,2
4660,10/7/2015,root vegetables,2015,10,7,2
4660,10/7/2015,pastry,2015,10,7,2
4661,2/15/2014,cream cheese ,2014,2,15,5
4661,2/15/2014,soda,2014,2,15,5
4661,5/30/2014,whipped/sour cream,2014,5,30,4
4661,5/30/2014,candy,2014,5,30,4
4661,8/16/2014,hamburger meat,2014,8,16,5
4661,8/16/2014,other vegetables,2014,8,16,5
4661,9/6/2014,whole milk,2014,9,6,5
4661,9/6/2014,butter,2014,9,6,5
4661,1/3/2015,condensed milk,2015,1,3,5
4661,1/3/2015,rolls/buns,2015,1,3,5
4661,1/3/2015,organic products,2015,1,3,5
4661,4/18/2015,chicken,2015,4,18,5
4661,4/18/2015,flower (seeds),2015,4,18,5
4661,4/18/2015,onions,2015,4,18,5
4661,4/18/2015,rolls/buns,2015,4,18,5
4661,10/5/2015,other vegetables,2015,10,5,0
4661,10/5/2015,salty snack,2015,10,5,0
4662,5/20/2014,frozen meals,2014,5,20,1
4662,5/20/2014,bottled water,2014,5,20,1
4662,6/27/2015,canned beer,2015,6,27,5
4662,6/27/2015,pip fruit,2015,6,27,5
4662,6/27/2015,rolls/buns,2015,6,27,5
4662,6/27/2015,brown bread,2015,6,27,5
4662,6/27/2015,soft cheese,2015,6,27,5
4662,6/27/2015,shopping bags,2015,6,27,5
4662,8/25/2015,rolls/buns,2015,8,25,1
4662,8/25/2015,sugar,2015,8,25,1
4662,10/19/2015,pastry,2015,10,19,0
4662,10/19/2015,other vegetables,2015,10,19,0
4662,10/19/2015,other vegetables,2015,10,19,0
4662,10/19/2015,butter milk,2015,10,19,0
4662,11/17/2015,rolls/buns,2015,11,17,1
4662,11/17/2015,rolls/buns,2015,11,17,1
4663,2/24/2014,fruit/vegetable juice,2014,2,24,0
4663,2/24/2014,flower (seeds),2014,2,24,0
4663,3/13/2014,coffee,2014,3,13,3
4663,3/13/2014,domestic eggs,2014,3,13,3
4663,4/18/2014,canned beer,2014,4,18,4
4663,4/18/2014,whole milk,2014,4,18,4
4664,2/9/2014,citrus fruit,2014,2,9,6
4664,2/9/2014,bottled water,2014,2,9,6
4664,3/1/2014,beef,2014,3,1,5
4664,3/1/2014,rolls/buns,2014,3,1,5
4664,5/26/2015,rolls/buns,2015,5,26,1
4664,5/26/2015,root vegetables,2015,5,26,1
4664,5/26/2015,frozen vegetables,2015,5,26,1
4664,5/26/2015,waffles,2015,5,26,1
4665,3/12/2014,whole milk,2014,3,12,2
4665,3/12/2014,cat food,2014,3,12,2
4665,5/11/2014,shopping bags,2014,5,11,6
4665,5/11/2014,cake bar,2014,5,11,6
4665,12/1/2014,soda,2014,12,1,0
4665,12/1/2014,rolls/buns,2014,12,1,0
4665,2/26/2015,sausage,2015,2,26,3
4665,2/26/2015,whole milk,2015,2,26,3
4666,1/2/2014,frozen vegetables,2014,1,2,3
4666,1/2/2014,dessert,2014,1,2,3
4666,9/27/2014,yogurt,2014,9,27,5
4666,9/27/2014,other vegetables,2014,9,27,5
4666,9/27/2014,fruit/vegetable juice,2014,9,27,5
4666,11/26/2014,bottled beer,2014,11,26,2
4666,11/26/2014,bottled water,2014,11,26,2
4666,2/12/2015,root vegetables,2015,2,12,3
4666,2/12/2015,whole milk,2015,2,12,3
4666,2/24/2015,ham,2015,2,24,1
4666,2/24/2015,instant coffee,2015,2,24,1
4666,2/24/2015,margarine,2015,2,24,1
4666,2/24/2015,beef,2015,2,24,1
4666,2/24/2015,long life bakery product,2015,2,24,1
4666,2/24/2015,whole milk,2015,2,24,1
4666,2/24/2015,house keeping products,2015,2,24,1
4666,2/24/2015,semi-finished bread,2015,2,24,1
4666,10/19/2015,whipped/sour cream,2015,10,19,0
4666,10/19/2015,butter milk,2015,10,19,0
4666,10/19/2015,shopping bags,2015,10,19,0
4667,4/9/2014,rolls/buns,2014,4,9,2
4667,4/9/2014,fruit/vegetable juice,2014,4,9,2
4667,5/3/2014,canned beer,2014,5,3,5
4667,5/3/2014,white wine,2014,5,3,5
4667,5/3/2014,chocolate,2014,5,3,5
4667,8/31/2014,soda,2014,8,31,6
4667,8/31/2014,waffles,2014,8,31,6
4667,2/23/2015,sausage,2015,2,23,0
4667,2/23/2015,rolls/buns,2015,2,23,0
4667,7/5/2015,beef,2015,7,5,6
4667,7/5/2015,other vegetables,2015,7,5,6
4667,7/19/2015,frankfurter,2015,7,19,6
4667,7/19/2015,condensed milk,2015,7,19,6
4667,8/25/2015,rolls/buns,2015,8,25,1
4667,8/25/2015,cream cheese ,2015,8,25,1
4667,12/1/2015,root vegetables,2015,12,1,1
4667,12/1/2015,other vegetables,2015,12,1,1
4668,4/5/2014,chicken,2014,4,5,5
4668,4/5/2014,waffles,2014,4,5,5
4668,11/25/2014,long life bakery product,2014,11,25,1
4668,11/25/2014,newspapers,2014,11,25,1
4668,1/2/2015,other vegetables,2015,1,2,4
4668,1/2/2015,frozen vegetables,2015,1,2,4
4669,3/14/2014,whole milk,2014,3,14,4
4669,3/14/2014,kitchen towels,2014,3,14,4
4669,4/13/2014,tropical fruit,2014,4,13,6
4669,4/13/2014,pastry,2014,4,13,6
4669,5/8/2014,specialty chocolate,2014,5,8,3
4669,5/8/2014,domestic eggs,2014,5,8,3
4669,5/27/2015,whole milk,2015,5,27,2
4669,5/27/2015,other vegetables,2015,5,27,2
4669,6/25/2015,whole milk,2015,6,25,3
4669,6/25/2015,whipped/sour cream,2015,6,25,3
4670,1/28/2014,mustard,2014,1,28,1
4670,1/28/2014,whole milk,2014,1,28,1
4670,8/31/2015,whole milk,2015,8,31,0
4670,8/31/2015,root vegetables,2015,8,31,0
4670,8/31/2015,newspapers,2015,8,31,0
4670,11/10/2015,sausage,2015,11,10,1
4670,11/10/2015,whole milk,2015,11,10,1
4671,1/20/2014,sausage,2014,1,20,0
4671,1/20/2014,flower (seeds),2014,1,20,0
4671,7/14/2014,curd,2014,7,14,0
4671,7/14/2014,whipped/sour cream,2014,7,14,0
4671,7/16/2014,other vegetables,2014,7,16,2
4671,7/16/2014,whole milk,2014,7,16,2
4671,8/13/2014,soda,2014,8,13,2
4671,8/13/2014,canned fish,2014,8,13,2
4671,10/22/2014,house keeping products,2014,10,22,2
4671,10/22/2014,domestic eggs,2014,10,22,2
4671,1/8/2015,sausage,2015,1,8,3
4671,1/8/2015,whole milk,2015,1,8,3
4671,1/8/2015,rolls/buns,2015,1,8,3
4671,5/30/2015,hamburger meat,2015,5,30,5
4671,5/30/2015,newspapers,2015,5,30,5
4671,7/15/2015,frankfurter,2015,7,15,2
4671,7/15/2015,instant coffee,2015,7,15,2
4671,7/15/2015,root vegetables,2015,7,15,2
4671,7/15/2015,coffee,2015,7,15,2
4671,7/15/2015,instant coffee,2015,7,15,2
4671,7/15/2015,sugar,2015,7,15,2
4671,7/15/2015,rolls/buns,2015,7,15,2
4672,11/21/2014,cream cheese ,2014,11,21,4
4672,11/21/2014,chocolate,2014,11,21,4
4672,2/13/2015,whole milk,2015,2,13,4
4672,2/13/2015,other vegetables,2015,2,13,4
4672,5/11/2015,frankfurter,2015,5,11,0
4672,5/11/2015,UHT-milk,2015,5,11,0
4672,5/11/2015,fruit/vegetable juice,2015,5,11,0
4673,6/23/2014,curd,2014,6,23,0
4673,6/23/2014,specialty chocolate,2014,6,23,0
4673,6/23/2014,flour,2014,6,23,0
4673,8/20/2014,whole milk,2014,8,20,2
4673,8/20/2014,specialty chocolate,2014,8,20,2
4673,10/12/2014,bottled water,2014,10,12,6
4673,10/12/2014,processed cheese,2014,10,12,6
4674,2/18/2014,seasonal products,2014,2,18,1
4674,2/18/2014,other vegetables,2014,2,18,1
4674,5/15/2014,dishes,2014,5,15,3
4674,5/15/2014,salty snack,2014,5,15,3
4674,5/31/2014,bottled water,2014,5,31,5
4674,5/31/2014,whole milk,2014,5,31,5
4675,9/7/2014,coffee,2014,9,7,6
4675,9/7/2014,specialty fat,2014,9,7,6
4675,1/16/2015,yogurt,2015,1,16,4
4675,1/16/2015,rolls/buns,2015,1,16,4
4675,9/14/2015,coffee,2015,9,14,0
4675,9/14/2015,citrus fruit,2015,9,14,0
4675,9/14/2015,other vegetables,2015,9,14,0
4675,9/14/2015,fruit/vegetable juice,2015,9,14,0
4675,10/31/2015,pip fruit,2015,10,31,5
4675,10/31/2015,pastry,2015,10,31,5
4676,2/21/2014,margarine,2014,2,21,4
4676,2/21/2014,rolls/buns,2014,2,21,4
4676,11/13/2014,domestic eggs,2014,11,13,3
4676,11/13/2014,other vegetables,2014,11,13,3
4676,1/15/2015,sausage,2015,1,15,3
4676,1/15/2015,sausage,2015,1,15,3
4676,1/15/2015,frankfurter,2015,1,15,3
4676,1/15/2015,sausage,2015,1,15,3
4676,1/15/2015,whole milk,2015,1,15,3
4676,1/15/2015,other vegetables,2015,1,15,3
4676,1/15/2015,hygiene articles,2015,1,15,3
4676,1/15/2015,shopping bags,2015,1,15,3
4676,1/15/2015,shopping bags,2015,1,15,3
4677,1/24/2015,butter,2015,1,24,5
4677,1/24/2015,whole milk,2015,1,24,5
4677,9/4/2015,detergent,2015,9,4,4
4677,9/4/2015,rolls/buns,2015,9,4,4
4677,10/15/2015,frankfurter,2015,10,15,3
4677,10/15/2015,rolls/buns,2015,10,15,3
4677,10/15/2015,salt,2015,10,15,3
4678,3/13/2014,citrus fruit,2014,3,13,3
4678,3/13/2014,soap,2014,3,13,3
4678,3/31/2015,bottled beer,2015,3,31,1
4678,3/31/2015,pip fruit,2015,3,31,1
4678,3/31/2015,condensed milk,2015,3,31,1
4678,3/31/2015,pot plants,2015,3,31,1
4678,3/31/2015,cling film/bags,2015,3,31,1
4678,3/31/2015,soda,2015,3,31,1
4678,3/31/2015,shopping bags,2015,3,31,1
4678,12/17/2015,meat,2015,12,17,3
4678,12/17/2015,whole milk,2015,12,17,3
4678,12/17/2015,shopping bags,2015,12,17,3
